Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S677,6.183527,5.388729,-0.377669,-0.42219,9.191808,7.352181
S678,7.152997,6.725876,-0.643793,-0.652097,9.191808,19.702377
S679,7.230962,6.796802,-0.420858,-9.283568,9.191808,30.97751
S680,7.978526,7.886978,-0.08506,-51.437756,9.191808,32.85952
S681,8.197771,8.160177,0.181251,-117.890824,9.191808,33.443999
S682,7.90146,7.746691,-0.704632,-51.999336,9.191808,33.14064
S683,6.987919,6.497414,-0.75842,-10.068382,8.846124,26.849233
S684,6.010987,5.262252,-0.745042,-2.581608,8.485313,14.503863
S685,6.348556,5.498572,-0.815004,-0.337205,9.536403,3.244806
S686,8.220181,6.642585,-0.839977,-0.198778,15.349391,1.426139
S687,14.480314,10.441074,-0.790601,-0.553839,30.101342,0.654264
S688,22.937186,16.987686,-0.774689,-1.102157,43.807681,0.560716
S689,28.989002,23.947546,-0.787507,-2.223973,43.807681,0.657789
S690,33.881549,30.872388,-0.633497,-4.969589,43.807681,0.7746
S691,42.512908,39.886015,0.535594,-7.137295,63.618163,0.82762
S692,51.019238,49.123847,0.866474,-11.639626,70.776381,0.862143
S693,49.532854,44.61622,-0.456249,-3.664083,70.776381,0.79902
S694,46.304372,38.634243,-0.704601,-1.648577,70.776381,0.858689
S695,42.795851,31.985721,-0.698102,-1.000093,70.776381,0.755952
S696,39.838032,28.075513,-0.485146,-0.783163,70.776381,0.694267
S697,30.883735,20.095506,-0.41649,-0.329813,70.776381,0.950219
S698,10.905272,8.319992,0.477352,0.196846,19.522964,0.80266
S699,13.569788,11.146651,0.045093,-0.197829,20.015535,1.345898
S700,13.787246,11.480243,-0.209637,-0.301412,20.015535,1.321769
S701,13.732663,11.206398,-0.181863,-0.293303,20.015535,1.302102
S702,11.196722,8.177998,-0.190211,-2.300808,20.015535,1.236239
S703,10.500247,7.643438,-0.079372,-1.986271,20.015535,1.127824
S704,12.093139,10.072084,-0.518348,-6.417219,20.015535,2.080093
S705,11.251589,9.538676,-0.283793,-3.303156,16.815087,13.060975
S706,12.273492,10.481698,-0.244639,-3.22006,16.815087,15.781835
S707,12.989584,11.927197,-0.011774,-6.289267,16.815087,16.322125
S708,13.259275,12.811122,0.001602,-21.835959,16.815087,16.456491
S709,12.236394,10.845776,-0.840796,-8.09418,16.815087,16.17116
S710,10.975708,9.455527,-0.91923,-2.047807,16.815087,15.277638
S711,11.757419,9.941762,-0.93687,-0.465535,19.732497,3.793315
S712,9.938015,7.745838,-0.432541,-0.251723,19.732497,0.957358
S713,19.235628,12.931787,-0.588344,-0.577312,41.709788,0.534472
S714,19.267659,13.020854,-0.195087,-0.393052,41.709788,1.333418
S715,24.334378,18.966927,-0.279507,-0.798213,41.709788,1.460629
S716,24.266951,18.666396,-0.334098,-0.53053,41.709788,1.568434
S717,22.918976,15.841293,-0.742802,-0.297173,41.709788,1.52834
S718,23.006857,16.3538,-0.488205,-0.319519,41.709788,1.591301
S719,19.160089,14.016361,-0.104774,-0.207526,36.415125,1.570677
S720,21.454505,16.937085,0.182327,-0.485901,36.415125,0.723787
S721,17.98473,14.613227,0.679357,-0.241003,27.685153,0.692084
S722,18.543771,15.849475,0.479921,-0.720725,27.685153,0.594342
S723,18.582991,16.062327,0.12733,-1.383489,27.685153,0.562061
S724,18.555004,15.961877,0.091955,-2.85704,27.685153,0.48218
S725,14.724194,11.555191,0.650928,-0.893552,24.714859,0.383706
S726,11.696232,9.342353,-0.028149,-0.296465,22.471978,0.652201
S727,10.867371,8.900125,-0.38998,-0.532422,19.818607,1.942715
S728,12.922566,10.387919,-0.857613,-2.879715,20.894741,4.387026
S729,15.835389,13.508628,-0.856069,-6.903196,22.78325,5.826054
S730,17.642101,15.973791,-0.928292,-33.728016,22.78325,6.864508
S731,18.824116,18.454591,-0.770813,-228.93788,22.78325,7.477844
S732,18.498182,17.815789,-0.885253,-81.69505,22.78325,7.272307
S733,16.634989,14.534986,-0.919597,-15.791001,22.78325,5.877562
S734,14.515888,12.113439,-0.930912,-5.532018,22.78325,3.423026
S735,11.543753,9.54505,-0.952839,-2.509423,19.663276,2.011868
S736,8.380899,6.754661,-0.897511,-1.684109,16.129839,0.962528
S737,5.221953,4.321718,-0.456902,-0.671211,7.605022,0.357664
S738,4.211095,3.185821,0.447758,-0.223785,7.372916,0.207574
S739,4.215062,3.241428,0.838572,-0.07403,7.372916,0.213985
S740,3.449147,2.564151,0.778451,0.170347,7.372916,0.20674
S741,1.925259,1.716118,0.514819,0.178534,2.920946,0.171042
S742,1.946782,1.730181,-0.117295,-0.483678,3.005321,0.198048
S743,2.434502,2.123932,-0.227092,-0.621616,3.894689,0.271423
S744,2.872167,2.628259,0.060024,-0.610358,3.894689,0.372632
S745,3.331687,3.244041,0.483782,-0.825988,4.162121,0.511075
S746,3.485611,3.427916,0.543672,-0.847073,4.162121,0.562628
S747,4.146613,4.040014,0.901761,-5.45545,5.957301,0.924381
S748,5.152777,4.884615,0.544992,-6.54929,8.072931,2.183269
S749,6.091391,5.712097,0.135998,-7.138689,8.859581,14.472034
S750,6.847031,6.502305,0.135868,-9.006547,8.859581,31.127252
S751,7.42509,7.171051,0.192844,-13.360687,8.859581,36.617792
S752,7.888686,7.830448,0.019922,-79.558653,8.859581,38.839579
S753,8.05092,8.027863,0.085808,-522.369856,8.859581,40.892415
S754,7.798528,7.75178,-0.879582,-701.692125,8.859581,40.884917
S755,7.123494,6.983367,-0.871119,-68.370631,8.556845,28.769816
S756,6.295006,5.982708,-0.839517,-18.404695,8.174596,12.100544
S757,5.408168,4.975831,-0.7398,-2.309928,7.361435,6.503612
S758,4.524312,3.95423,-0.79144,-0.954988,7.141788,4.204255
S759,4.108462,3.668634,-0.703824,-0.11163,6.416432,1.833391
S760,3.443721,3.153233,-0.542065,-0.11051,5.428211,0.575295
S761,2.975393,2.467017,0.03891,-0.385238,5.428211,0.303167
S762,3.771252,3.078806,0.04624,-1.831746,6.223624,0.282897
S763,4.321469,3.655208,0.101442,-2.293478,6.223624,0.319877
S764,4.633402,4.162436,0.256517,-3.497747,6.223624,0.354703
S765,4.47769,4.020646,0.361875,-3.216523,6.223624,0.343223
S766,5.270803,4.729784,-0.596627,-0.480274,7.578858,1.76525
S767,5.286131,4.873508,-0.798888,-0.562933,7.578858,1.784203
S768,4.751891,4.263021,-0.752165,-0.395227,7.578858,1.743245
S769,4.176676,3.443188,-0.646992,-0.204236,7.578858,1.678125
S770,3.95172,3.181152,-0.578023,-0.191729,7.578858,1.690195
S771,4.796384,3.764929,-0.53967,-0.631237,8.08013,3.065864
S772,4.899378,3.829176,-0.837144,-0.776803,8.08013,2.673657
S773,5.88556,5.005164,-0.366761,-0.984013,8.08013,402.880237
S774,6.749759,5.993319,0.332604,-2.454596,8.48963,405.487546
S775,7.66298,7.366536,0.506499,-10.000072,8.912053,408.485729
S776,8.142401,8.126762,0.717368,-126.716933,8.912053,409.652087
S777,8.002163,7.978499,0.52314,-122.355439,8.912053,409.493684
S778,7.506542,7.344571,-0.72032,-29.705313,8.912053,408.60966
S779,6.833465,6.440444,-0.888201,-11.82521,8.912053,8.476384
S780,5.889308,5.026208,-0.973604,-4.292198,8.912053,5.82818
S781,5.128666,4.440562,-0.719098,-4.426179,7.264339,3.343541
S782,4.270465,3.57835,-0.657584,-3.38456,7.190551,2.17646
S783,3.641283,3.15875,-0.57777,-0.358031,5.398173,0.963712
S784,3.425548,2.941519,-0.655913,-0.116594,5.398173,0.812313
S785,3.27714,2.664163,-0.528549,-0.078945,5.398173,0.74462
S786,3.525589,3.194204,-0.595974,-0.083024,5.398173,0.797798
S787,3.338161,3.065899,0.267829,-0.549541,4.672952,0.337863
S788,3.51003,3.28097,0.570307,-2.112851,4.672952,0.321382
S789,2.981655,2.688947,0.572037,-1.424421,4.628339,0.277697
S790,3.115281,2.814863,-0.447271,-0.432924,4.628339,0.365959
S791,4.063573,3.731825,-0.824216,-0.296438,6.462953,1.033497
S792,4.346252,4.024429,-0.780256,-0.30671,6.462953,1.300636
S793,4.802767,4.389329,-0.151528,-0.072761,6.817737,1.311278
S794,5.814717,5.277763,0.408842,0.067304,8.712101,1.339657
S795,5.823321,5.31808,0.733819,0.073748,8.712101,1.338975
S796,6.123184,5.695542,0.588703,0.05796,8.712101,1.613915
S797,6.109974,5.682966,0.691496,0.078784,8.712101,1.789617
S798,6.336916,5.931388,0.71652,0.088238,8.712101,2.723756
S799,6.137594,5.731445,0.751036,-0.011718,8.712101,3.389052
S800,5.756668,5.442705,0.536565,-2.356587,6.979661,4.144557
S801,6.594102,6.548031,0.364586,-202.841534,7.994672,5.083175
S802,6.702871,6.664179,0.6373,-157.215423,7.994672,5.095465
S803,6.260682,6.021432,0.166669,-14.02308,7.994672,4.299628
S804,5.684752,4.995158,-0.218594,-4.594443,7.994672,3.051161
S805,5.241933,4.323994,-0.774581,-4.001488,7.994672,2.356702
S806,4.401893,3.215604,-0.910224,-2.641305,7.994672,1.524278
S807,3.231567,2.418388,-0.851794,-0.937093,6.574542,0.615033
S808,2.229669,1.859986,-0.685337,-0.409016,3.224126,0.241251
S809,3.010433,2.365418,-0.65753,-0.788203,5.56361,0.240519
S810,4.101252,3.457901,-0.724394,-1.173816,6.827875,0.316401
S811,4.325014,3.812854,0.000271,-3.604119,6.827875,0.322992
S812,4.359767,3.98887,-0.280026,-6.232808,6.827875,0.341353
