Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S363,3.18383,2.830959,0.590703,0.166779,6.534677,0.689154
S364,3.132912,2.678721,0.684243,0.189887,6.534677,0.669424
S365,2.954942,2.447421,0.662395,0.216929,6.534677,0.56994
S366,3.066299,2.518474,0.764617,0.273058,6.534677,1930801190919339.2
S367,3.450029,2.86247,0.7785,0.248,6.534677,4069440291304473.5
S368,3.74329,3.160226,0.750624,0.196045,6.534677,4069440291304474.0
S369,3.77821,3.221364,0.796274,0.171177,6.534677,4069440291304474.0
S370,3.674955,3.070991,0.776174,0.185074,6.534677,4069440291304474.0
S371,3.769333,3.163788,0.71212,0.151526,6.534677,4069440291304474.0
S372,4.183705,3.604835,0.394983,-0.009665,6.534677,4069440291304473.5
S373,4.444057,3.892973,0.251526,-0.249785,6.534677,4069440291304474.0
S374,4.285812,3.77435,0.279274,-1.112297,6.382299,4069440291304473.5
S375,4.456555,3.980274,0.243495,-2.713472,6.382299,4069440291304474.0
S376,4.867855,4.533815,0.172447,-5.09065,6.785421,4069440291304474.5
S377,4.900706,4.636132,0.373922,-9.485193,6.785421,4069440291304475.5
S378,4.709414,4.382363,0.154739,-11.192081,6.785421,2138639100385136.0
S379,4.634141,4.316018,0.074887,-13.950868,6.785421,2.333761
S380,4.730581,4.393923,0.10757,-11.478657,6.785421,2350787509694235.5
S381,5.12816,4.793084,0.090045,-11.877163,7.304813,2350787509694236.5
S382,5.194875,4.931526,0.128121,-20.701502,7.304813,2350787509694236.5
S383,5.383096,5.114515,0.157251,-18.074751,7.304813,4804561664738247.0
S384,5.353443,5.088959,0.054893,-18.117744,7.304813,4804561664738247.0
