Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S31,5.455637,4.32419,-0.034938,-0.041066,11.450769,1.142118
S32,5.724191,4.644126,0.00919,-0.01484,11.450769,1.123246
S33,5.772643,4.711929,-0.042588,-0.049551,11.450769,1.062612
S34,5.71739,4.627245,-0.11929,-0.123818,11.450769,0.981807
S35,5.76458,4.767627,-0.139098,-0.112383,11.450769,1.007725
S36,5.76041,4.74359,-0.158415,-0.119425,11.450769,1.003697
S37,5.449247,4.394966,-0.280407,-0.317972,11.450769,0.541072
S38,5.168134,4.134067,-0.009446,-0.329011,11.450769,0.372262
S39,5.469315,4.507986,-0.02818,-0.563603,11.450769,0.382526
S40,5.651377,4.799048,-0.197694,-0.711682,11.450769,0.39896
S41,5.08657,4.111669,0.079221,-0.432369,11.450769,0.357677
S42,4.484954,3.813709,0.071032,-0.4542,7.875249,0.350699
S43,4.510145,3.900237,0.135498,-0.472619,7.875249,0.359437
S44,4.107432,3.469175,0.080049,-0.383861,7.875249,0.33762
S45,3.979231,3.327792,0.163395,-0.151683,7.875249,0.360395
S46,4.367413,3.643357,0.230341,0.007899,7.875249,1.186448
S47,4.725995,3.982516,0.323973,0.035969,7.875249,1.572576
S48,4.92192,4.314468,0.381323,0.045166,7.875249,1.6917
S49,4.85137,4.109056,0.333478,0.035257,7.875249,1.675539
S50,4.8546,4.112809,0.539791,0.050038,7.875249,1.624262
S51,5.193084,4.32997,-0.130974,-0.060173,9.133535,5.377475
S52,5.662479,4.678294,-0.370154,-0.316625,9.404298,6.182554
S53,6.425239,5.531226,-0.460491,-0.577571,10.522499,7.981276
S54,6.681737,5.718075,-0.547008,-1.566963,10.522499,9.160421
S55,7.204622,6.358351,-0.557061,-2.423323,10.522499,10.03044
S56,7.615809,6.961073,-0.508728,-3.627001,10.522499,10.523945
S57,9.914873,8.573892,-0.170793,-0.295159,22.171856,10.532441
S58,10.385987,9.055972,-0.283662,-0.144703,22.171856,9.734063
S59,10.483346,9.188946,-0.381131,-0.106777,22.171856,9.350186
S60,10.475602,9.17181,-0.508537,-0.109264,22.171856,9.249965
S61,10.758919,9.843683,-0.657329,-0.111377,22.171856,9.284918
S62,11.465559,10.690042,-0.653403,-0.09806,22.171856,9.306228
S63,11.371272,10.561276,-0.732118,-0.110412,22.171856,5.803885
S64,11.330976,10.511027,-0.723771,-0.167949,22.171856,5.007047
S65,11.032304,10.094914,-0.679143,-0.256401,22.171856,3.236507
S66,10.687907,9.547574,-0.534611,-0.39485,22.171856,2.040007
S67,10.62769,9.476958,0.025997,-0.334662,22.171856,4.061297
S68,10.363429,8.999161,0.360208,-0.520429,22.171856,3.576937
S69,8.450698,7.795684,0.547068,-0.144181,14.355955,5.47
S70,7.628547,6.923681,0.550236,-0.050894,14.355955,5.440495
S71,7.327746,6.566232,0.576228,0.048218,14.355955,5.486706
S72,7.267517,6.455487,0.532645,0.075269,14.355955,5.505738
S73,6.861202,5.90244,0.509609,0.096603,14.355955,5.479087
S74,5.468245,4.708293,0.364884,0.073043,8.801313,5.430033
S75,5.81026,4.925244,0.259242,0.027071,10.19176,5.192035
S76,6.34354,5.230095,-0.038195,-0.069302,12.459521,5.203578
S77,6.145119,4.845498,-0.163341,-0.074135,12.459521,5.182145
S78,6.111208,4.779609,-0.175702,-0.07525,12.459521,5.17815
S79,5.624298,4.270081,-0.208665,-0.144777,12.459521,2.301102
S80,5.682076,4.363449,-0.208366,-0.165296,12.459521,2.323509
S81,5.614953,4.312376,-0.458909,-0.555002,12.459521,0.460509
S82,6.024166,4.776402,-0.539919,-0.598048,12.459521,0.599356
S83,6.145312,4.923009,-0.689386,-0.742189,12.459521,0.605695
S84,8.595846,6.404387,-0.323226,-0.274024,21.080868,0.61353
S85,8.758639,6.758075,-0.360419,-0.266977,21.080868,0.687491
S86,8.929164,7.257246,-0.41778,-0.262618,21.080868,0.793125
S87,9.1154,7.408622,-0.374095,-0.193129,21.080868,0.789759
S88,8.653827,6.998477,-0.280311,-0.141714,21.080868,0.884355
S89,8.760226,7.322566,-0.247767,-0.134391,21.080868,0.963948
S90,8.893187,7.591125,-0.071662,-0.112684,21.080868,1.15134
S91,8.871337,7.491817,-0.067733,-0.111341,21.080868,1.13455
S92,8.795363,7.203961,-0.050914,-0.095146,21.080868,1.09553
S93,8.575708,6.794717,-0.010052,-0.048656,21.080868,1.025699
S94,8.340699,6.45736,0.048512,-0.02022,21.080868,0.89318
S95,8.179697,6.108967,0.105699,-0.011475,21.080868,0.814058
S96,5.786783,4.900939,-0.190234,-0.179609,12.008264,0.793681
S97,5.917587,5.013639,-0.225124,-0.196439,12.008264,0.845002
S98,5.950878,5.045466,-0.239912,-0.223829,12.008264,0.84116
S99,5.28649,4.66058,-0.353703,-0.978069,7.537778,0.881065
S100,5.185269,4.585822,-0.330887,-1.018236,7.468448,0.826075
S101,5.030041,4.353085,-0.334016,-1.028751,7.468448,0.762888
S102,4.725239,3.880442,-0.496654,-1.358318,7.468448,0.558694
S103,4.78864,4.018399,-0.44628,-1.249333,7.468448,0.590652
S104,4.859607,4.212162,-0.40952,-1.226343,7.468448,0.625298
S105,4.848296,4.185319,-0.346366,-1.235658,7.468448,0.629988
S106,4.751356,4.025311,-0.261853,-1.586627,7.468448,0.627689
S107,4.734573,3.967673,-0.176434,-1.64931,7.468448,0.622687
S108,4.365527,3.564638,-0.009535,-3.124981,7.468448,0.599712
S109,4.284976,3.516094,-0.120844,-1.034796,7.389635,0.498055
S110,4.227783,3.476583,-0.038651,-0.818605,7.389635,0.524701
S111,4.014272,3.343031,0.009806,-0.460237,6.885929,0.560826
S112,3.876161,3.253782,0.364818,-0.125152,6.885929,0.696889
S113,4.313399,3.657631,0.487166,-0.113633,6.885929,1.451707
S114,4.707836,4.176978,0.551678,-0.188358,6.885929,1.880486
S115,5.007922,4.479033,0.541434,-0.26191,6.885929,2.082223
S116,5.548985,4.966754,0.487437,-0.391348,8.782091,3.428988
S117,5.909032,5.416726,0.478034,-0.528318,8.782091,3.697423
S118,6.177033,5.798711,0.482951,-0.662178,8.782091,3.872917
S119,6.170476,5.738814,0.398029,-0.716437,8.782091,3.867193
S120,6.573027,6.262999,0.066245,-0.493979,8.782091,3.895742
S121,6.276993,5.799965,0.022484,-0.879169,8.782091,3.870767
S122,6.040359,5.334882,0.003985,-0.680452,8.782091,3.745729
S123,5.822302,4.983036,0.025149,-0.548037,8.782091,3.643137
S124,5.596835,4.54845,-0.081164,-0.43034,8.782091,3.418869
S125,5.392995,4.350954,-0.253592,-0.448317,8.782091,2.734522
S126,5.087496,3.980091,-0.491018,-0.330862,8.782091,2.3194
S127,4.735618,3.561036,-0.462433,-0.268685,8.782091,2.092911
S128,4.023755,2.955562,-0.339538,-0.170061,8.038331,0.723425
S129,3.452397,2.460267,-0.083137,-0.04172,8.038331,0.442391
S130,2.899202,1.974839,0.252358,0.036106,8.038331,0.249262
S131,3.0075,2.180851,0.092399,0.004723,8.038331,0.281251
S132,2.479726,1.966378,0.458652,0.135895,5.464662,0.271349
S133,2.495929,1.993403,0.509317,0.143278,5.464662,0.273008
S134,2.521331,2.071764,0.386507,0.118619,5.464662,0.281757
S135,2.678263,2.232914,0.54089,0.196677,5.464662,0.341905
S136,2.742257,2.375928,0.421959,0.158481,5.464662,0.358076
S137,3.128051,2.575212,0.629333,0.261477,6.877875,3.699571
S138,3.596323,2.942014,0.69147,0.240259,6.877875,5.168602
S139,4.013481,3.339401,0.727932,0.21392,6.877875,6.15596
S140,4.48064,3.801799,0.716677,0.14136,7.065176,7.25425
S141,4.776013,4.180329,0.692185,0.017058,7.065176,7.551823
S142,5.08616,4.62974,0.623079,-0.16306,7.065176,7.800209
S143,5.307356,4.892921,0.508725,-0.280441,7.065176,7.898746
S144,5.067496,4.439332,0.433879,-0.693099,7.065176,7.868619
S145,5.393251,4.851935,0.353108,-1.388354,7.065176,8.142205
S146,5.790144,5.3625,0.419461,-2.321821,7.410158,8.789537
S147,5.79133,5.364457,0.454531,-2.239282,7.410158,8.771091
S148,5.78911,5.358133,0.672407,-1.812689,7.410158,8.767745
S149,5.438614,4.808816,0.553355,-1.316999,7.410158,5.332724
