Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S181,7.2731476,8.154528,8.608463,8.476329,8.466903,8.555596,8.56823,8.385105,8.032278,7.803293,8.085637,8.112086
S182,8.154528,8.608463,8.476329,8.466903,8.555596,8.56823,8.385105,8.032278,7.803293,8.085637,8.112086,7.5938764
S183,8.608463,8.476329,8.466903,8.555596,8.56823,8.385105,8.032278,7.803293,8.085637,8.112086,7.5938764,6.7474003
S184,8.476329,8.466903,8.555596,8.56823,8.385105,8.032278,7.803293,8.085637,8.112086,7.5938764,6.7474003,6.7474003
S185,8.466903,8.555596,8.56823,8.385105,8.032278,7.803293,8.085637,8.112086,7.5938764,6.7474003,6.7474003,6.71116
S186,8.555596,8.56823,8.385105,8.032278,7.803293,8.085637,8.112086,7.5938764,6.7474003,6.7474003,6.71116,6.71116
S187,8.56823,8.385105,8.032278,7.803293,8.085637,8.112086,7.5938764,6.7474003,6.7474003,6.71116,6.71116,6.71116
S188,8.385105,8.032278,7.803293,8.085637,8.112086,7.5938764,6.7474003,6.7474003,6.71116,6.71116,6.71116,6.71116
S189,8.032278,7.803293,8.085637,8.112086,7.5938764,6.7474003,6.7474003,6.71116,6.71116,6.71116,6.71116,6.765789
S190,7.803293,8.085637,8.112086,7.5938764,6.7474003,6.7474003,6.71116,6.71116,6.71116,6.71116,6.765789,6.938467
S191,8.085637,8.112086,7.5938764,6.7474003,6.7474003,6.71116,6.71116,6.71116,6.71116,6.765789,6.938467,7.3356185
S192,8.112086,7.5938764,6.7474003,6.7474003,6.71116,6.71116,6.71116,6.71116,6.765789,6.938467,7.3356185,8.148787
S193,7.5938764,6.7474003,6.7474003,6.71116,6.71116,6.71116,6.71116,6.765789,6.938467,7.3356185,8.148787,7.70016
S194,6.7474003,6.7474003,6.71116,6.71116,6.71116,6.71116,6.765789,6.938467,7.3356185,8.148787,7.70016,8.056766
S195,6.7474003,6.71116,6.71116,6.71116,6.71116,6.765789,6.938467,7.3356185,8.148787,7.70016,8.056766,7.824774
S196,6.71116,6.71116,6.71116,6.71116,6.765789,6.938467,7.3356185,8.148787,7.70016,8.056766,7.824774,8.055324
S197,6.71116,6.71116,6.71116,6.765789,6.938467,7.3356185,8.148787,7.70016,8.056766,7.824774,8.055324,8.475315
S198,6.71116,6.71116,6.765789,6.938467,7.3356185,8.148787,7.70016,8.056766,7.824774,8.055324,8.475315,8.060624
S199,6.71116,6.765789,6.938467,7.3356185,8.148787,7.70016,8.056766,7.824774,8.055324,8.475315,8.060624,8.670718
S200,6.765789,6.938467,7.3356185,8.148787,7.70016,8.056766,7.824774,8.055324,8.475315,8.060624,8.670718,8.526488
S201,6.938467,7.3356185,8.148787,7.70016,8.056766,7.824774,8.055324,8.475315,8.060624,8.670718,8.526488,9.141074
S202,7.3356185,8.148787,7.70016,8.056766,7.824774,8.055324,8.475315,8.060624,8.670718,8.526488,9.141074,9.559312
S203,8.148787,7.70016,8.056766,7.824774,8.055324,8.475315,8.060624,8.670718,8.526488,9.141074,9.559312,9.307154
S204,7.70016,8.056766,7.824774,8.055324,8.475315,8.060624,8.670718,8.526488,9.141074,9.559312,9.307154,9.105726
S205,8.056766,7.824774,8.055324,8.475315,8.060624,8.670718,8.526488,9.141074,9.559312,9.307154,9.105726,10.418591
S206,7.824774,8.055324,8.475315,8.060624,8.670718,8.526488,9.141074,9.559312,9.307154,9.105726,10.418591,9.4877405
S207,8.055324,8.475315,8.060624,8.670718,8.526488,9.141074,9.559312,9.307154,9.105726,10.418591,9.4877405,6.903346
S208,8.475315,8.060624,8.670718,8.526488,9.141074,9.559312,9.307154,9.105726,10.418591,9.4877405,6.903346,6.7474003
S209,8.060624,8.670718,8.526488,9.141074,9.559312,9.307154,9.105726,10.418591,9.4877405,6.903346,6.7474003,6.71116
S210,8.670718,8.526488,9.141074,9.559312,9.307154,9.105726,10.418591,9.4877405,6.903346,6.7474003,6.71116,6.7972097
