Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1205,3.143062,2.643909,-0.502336,-0.248983,6.264679,0.347934
S1206,3.339715,2.866758,-0.378008,-0.172187,5.423757,0.438105
S1207,3.376531,2.72453,0.244344,-0.36907,6.052183,0.560554
S1208,3.806858,2.916612,0.116342,-1.395397,6.567752,0.629945
S1209,3.79742,3.264284,0.555581,-1.799062,6.539506,0.660948
S1210,4.657517,3.995573,0.356469,-2.354622,8.758239,1.269733
S1211,5.210958,4.671856,0.282847,-3.693137,8.871364,1.545458
S1212,5.24268,4.729127,-0.017173,-4.78062,8.455216,1.545433
S1213,4.894929,4.36876,0.331047,-3.434454,8.641219,1.465271
S1214,4.917867,4.381284,0.32181,-0.705346,7.395437,1.354349
S1215,5.448591,4.550913,0.239806,-0.054163,10.414081,1.294963
S1216,5.550954,4.450835,-0.018807,-0.077761,10.804141,1.253075
S1217,5.515638,4.535528,0.361892,0.057762,11.336468,1.112617
S1218,5.554684,4.361094,0.453229,0.028209,10.92894,0.924625
S1219,5.733113,4.452439,0.339202,-0.130008,12.713397,0.83301
S1220,5.516734,4.607225,0.525778,-0.018787,10.71407,0.868483
S1221,5.829925,4.728108,-0.127876,-0.146606,12.110084,0.954358
S1222,5.720941,4.47806,0.177747,-0.452674,12.076973,0.463192
S1223,6.182937,4.913561,-0.501703,-0.902177,13.304445,0.413547
S1224,6.131401,5.040183,-0.138865,-0.965078,12.339176,0.401826
S1225,6.024929,5.132847,-0.378801,-0.945443,12.533102,0.424496
S1226,4.471206,3.928028,0.315523,-0.106762,8.703056,0.38096
S1227,3.739907,3.455609,0.11907,-0.011183,5.766165,0.384779
S1228,3.782943,3.183643,0.038716,-0.036022,7.70672,0.379316
S1229,3.548633,2.821097,0.177321,-0.032937,6.942614,0.372284
S1230,3.983771,3.269161,0.254574,-0.154313,6.620303,0.477454
S1231,5.339081,4.5837,-0.192783,-0.482657,10.167818,1.760249
S1232,5.203828,4.284805,0.130028,-0.168827,9.662353,2.103496
S1233,5.329855,4.440435,0.227442,-0.119669,8.936305,2.114997
S1234,5.513493,4.758446,0.12688,-0.246053,9.551182,2.227328
S1235,5.066812,4.264361,0.081302,-0.03483,8.376794,1.894802
S1236,5.811018,4.662607,0.278682,-0.327488,10.869628,6.285057
S1237,6.709411,5.788484,0.144921,-0.848492,10.670113,7.415942
S1238,6.881631,5.959202,0.439536,-0.809644,9.705995,8.582406
S1239,7.905787,7.294574,0.395196,-2.593612,10.490462,10.39978
S1240,8.048958,7.402087,0.770127,-3.272722,10.664315,10.785371
S1241,8.403905,7.942187,-0.01283,-4.634168,11.29825,11.78417
S1242,9.790788,8.6373,0.060105,-0.262944,21.686121,10.4257
S1243,9.754124,8.273545,0.194127,-0.009657,23.020456,8.26681
S1244,9.855268,8.161528,0.220991,0.021869,23.712606,6.886916
S1245,9.738848,8.10832,0.512859,0.041279,22.942719,6.625571
S1246,10.284936,8.923183,0.231909,-0.015611,24.424636,6.635955
S1247,10.914249,9.97664,0.37011,0.005,21.414692,8.371603
S1248,11.17937,9.822621,0.151919,-0.07325,24.229428,4.079415
S1249,11.424273,9.970157,0.477122,-0.187261,24.10276,3.170325
S1250,11.867978,10.246325,0.276264,-0.453949,25.555831,1.968638
S1251,12.279106,10.569347,-0.017369,-0.841093,25.53669,1.337557
S1252,12.657905,10.924625,-0.293566,-0.89329,27.099531,3.499645
S1253,12.874933,11.149398,-0.589877,-1.346655,26.020941,3.065117
S1254,7.865192,6.952457,0.413888,0.008876,14.072592,6.547974
S1255,7.071964,5.39832,0.364639,0.09686,12.628933,7.338882
S1256,7.164991,5.869389,0.537768,0.090028,12.180054,7.536696
S1257,7.747566,6.227623,0.244629,-0.05093,13.812115,8.379899
S1258,7.440924,5.960725,0.526278,-0.062507,13.110728,8.171385
S1259,8.239247,6.275261,0.074694,-1.104452,15.544523,9.334742
S1260,6.146636,4.678157,0.346084,-0.088842,12.495225,7.495492
S1261,6.879609,5.251023,-0.024313,-0.257664,13.609058,7.968389
S1262,7.198312,5.861796,-0.281507,-0.473871,13.810606,8.288389
S1263,7.185417,5.7018,-0.508404,-0.486481,14.269316,8.556494
S1264,5.372481,4.098223,-0.150539,-0.044561,10.739166,3.07237
S1265,5.553861,4.401006,-0.347965,-0.1133,11.352276,3.271729
S1266,4.487245,3.261906,0.391907,0.006888,10.525994,0.335003
S1267,4.956269,3.955325,-0.322095,-0.081697,11.100821,0.486132
S1268,4.915007,3.561183,-0.280854,-0.114438,11.510123,0.380862
S1269,8.263021,5.340503,0.047485,-0.177276,22.938576,0.406177
S1270,8.065366,5.426962,-0.011414,-0.074344,22.705246,0.467617
S1271,8.164728,5.742248,-0.033939,-0.055684,22.852012,0.534871
S1272,8.320508,6.231646,0.122027,0.005887,21.694944,0.644371
S1273,8.674401,7.163871,-0.280953,-0.147149,21.566396,0.910448
S1274,8.04684,6.586343,0.428596,0.042843,19.831831,0.861579
S1275,8.716447,7.482666,0.004798,-0.068897,21.040894,1.167877
S1276,8.765349,7.072356,-0.419502,-0.084945,22.009935,1.075389
S1277,8.399247,6.392364,0.119475,0.001277,22.514438,0.949124
S1278,8.378885,5.942662,0.021435,-0.001073,22.262863,0.876801
S1279,8.418986,5.575221,-0.143914,-0.039462,23.501199,0.692449
S1280,8.422763,5.486506,-0.115238,-0.072482,23.186425,0.669063
S1281,6.26813,5.403416,-0.032598,-0.384012,9.272902,1.017333
S1282,5.839322,4.872819,-0.053334,-0.165,10.47267,0.918319
S1283,5.370799,4.443069,0.221294,0.003135,11.025665,0.775034
S1284,5.666795,4.643884,-0.326151,-1.272907,10.133803,1.031999
S1285,4.57254,3.810541,-0.349373,-0.569439,8.254562,0.778201
S1286,3.725077,3.105424,0.223649,-0.112644,7.627662,0.61015
S1287,3.25881,2.569868,-0.323967,-0.12169,7.37862,0.330418
S1288,3.412955,2.844467,-0.30891,-0.14259,7.072229,0.39114
S1289,3.54263,2.999203,-0.262354,-0.183154,7.459854,0.419826
S1290,3.420101,3.094245,0.317574,-0.112513,6.271372,0.453427
S1291,3.873702,3.471749,0.050095,-0.719298,6.063516,0.541408
S1292,3.687233,3.418751,0.63025,-0.606839,5.544556,0.540597
S1293,4.555381,4.106535,-0.431106,-3.491567,8.221136,0.68685
S1294,3.638615,3.277883,-0.19036,-0.467224,5.58233,0.470633
S1295,3.493882,3.023102,-0.131114,-0.242023,6.215524,0.455694
S1296,3.699988,3.306605,-0.119424,-0.240538,6.559799,0.534729
S1297,3.988302,3.364496,-0.005059,-0.191197,7.268572,0.739035
S1298,4.625292,3.848062,-0.220721,-0.280505,8.470929,1.651867
S1299,5.03196,4.458054,0.233032,-0.357622,8.352532,2.171478
S1300,5.441941,4.896818,-0.423105,-0.490119,7.963294,2.331412
S1301,5.779362,5.224882,-0.318251,-0.509276,8.546174,3.600532
S1302,6.10664,5.721637,-0.441033,-0.632246,8.209795,3.743383
S1303,6.216819,5.885847,-0.176811,-0.683659,8.889405,3.949352
S1304,6.426476,5.955504,-0.00863,-0.861814,8.915238,4.118575
S1305,6.942141,6.606128,0.402406,-0.666482,8.787191,4.255665
S1306,7.732761,7.119942,-0.140288,-1.851883,11.39682,5.035942
S1307,6.709599,5.998061,-0.050808,-1.073452,9.12019,4.261292
S1308,6.015287,5.263824,0.156877,-0.652359,8.300742,3.800389
