Segment,F1,F2,F3,F4,F5,F6
S4394,10.014659,9.682315,9.010247,8.190141,7.934801,7.408808
S4395,10.739328,10.428115,9.719703,8.7236395,8.575933,8.008369
S4396,11.237015,10.96846,10.241402,9.132475,9.150005,8.53891
S4397,11.548839,11.33186,10.612602,9.446459,9.659449,9.024349
S4398,11.610139,11.461392,10.766916,9.611545,10.061657,9.407389
S4399,11.510718,11.429292,10.782261,9.684734,10.3721075,9.723945
S4400,11.177638,11.172351,10.594945,9.621647,10.571906,9.949798
S4401,10.590314,10.672061,10.175266,9.392442,10.626937,10.035874
S4402,10.057578,10.192811,9.781155,9.171943,10.594894,10.063469
S4403,9.794863,9.93171,9.586703,9.070327,10.530028,10.074671
S4404,9.86663,9.967362,9.612725,9.067748,10.4127865,9.970221
S4405,9.957059,10.033155,9.643345,9.055542,10.302389,9.835238
S4406,9.319758,9.472002,9.102397,8.687032,10.134692,9.639009
S4407,8.336225,8.590953,8.266738,8.119804,9.838555,9.319975
S4408,7.234315,7.5827127,7.3092356,7.457294,9.410864,8.87622
S4409,6.3468843,6.738584,6.508332,6.887279,8.928676,8.401629
S4410,5.600579,6.007771,5.8144765,6.3835382,8.43394,7.9286137
S4411,5.1786065,5.557743,5.3775496,6.0424547,7.9753857,7.4971166
S4412,5.174232,5.479769,5.2890263,5.9343233,7.626681,7.1843634
S4413,5.271852,5.511321,5.2984776,5.898322,7.376886,6.9575124
S4414,5.4511523,5.6347613,5.3785896,5.906647,7.194178,6.7674522
S4415,5.8797493,5.993137,5.669759,6.053953,7.1066933,6.653753
S4416,6.7257905,6.7348533,6.3225656,6.4491086,7.177955,6.6970363
S4417,7.81299,7.7143235,7.2040296,7.0125046,7.420768,6.905665
S4418,8.9024725,8.719575,8.140983,7.6508155,7.8387136,7.3114705
S4419,9.408507,9.238328,8.622499,8.002935,8.249324,7.679746
S4420,9.861204,9.703547,9.074377,8.348065,8.664399,8.076044
S4421,10.121456,9.995992,9.367385,8.588431,9.029432,8.422246
S4422,10.219698,10.135422,9.530148,8.748081,9.345322,8.73793
S4423,9.747345,9.766866,9.210583,8.581407,9.501536,8.878691
S4424,9.282267,9.376184,8.872973,8.389761,9.541506,8.92355
S4425,8.656417,8.82381,8.391149,8.09916,9.480474,8.888355
S4426,8.765411,8.887439,8.498745,8.192168,9.473566,8.959869
S4427,9.569588,9.565939,9.168392,8.647279,9.599268,9.165385
S4428,10.008491,9.963043,9.532629,8.88863,9.726918,9.293398
S4429,10.195624,10.154182,9.690942,8.99106,9.835701,9.368402
S4430,9.484538,9.566712,9.106228,8.597379,9.771314,9.223055
S4431,7.961443,8.23952,7.8569427,7.7747116,9.490856,8.8901415
