Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S3797,3.999923,3.488218,0.71545,-1.433161,6.570516,4931828742396030.0
S3798,4.473812,3.981274,0.71026,-1.888977,6.570516,9098658846052360.0
S3799,5.102226,4.904807,-0.371639,-20.198313,6.570516,1.3623713156479242e+16
S3800,5.176321,4.961306,-0.395357,-20.818478,6.909505,1.3878158791449266e+16
S3801,5.292027,5.098225,-0.687386,-31.01651,6.909505,1.3878158791449266e+16
S3802,5.14232,4.920616,-0.676976,-23.972836,6.909505,1.3878158791449264e+16
S3803,5.379389,5.284517,0.452296,-22.373607,6.909505,1.3878158791449264e+16
S3804,4.89777,4.53562,-0.079216,-7.373639,6.909505,9711328687792936.0
S3805,4.255076,3.701552,-0.393327,-6.054157,6.909505,5186274377366051.0
S3806,3.194864,2.648593,-0.319237,-5.16126,4.833972,1.437494
S3807,2.837533,2.38129,-0.451768,-1.121321,4.518964,0.771538
